sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
37,12,49,0.794,0.000,0.0193,1.237
37,13,50,0.446,0.000,0.0194,0.625
37,14,51,0.723,0.000,0.0192,1.237
37,15,52,0.508,0.000,0.0193,0.625
38,0,38,1.910,0.000,0.0173,3.250
38,1,39,1.363,1000.000,0.0194,3.354
38,2,40,95.659,0.000,0.0204,4.736
38,3,41,0.823,1035.567,1.9879,0.634
38,4,42,4.160,0.000,0.0171,102.210
38,5,43,1.035,0.000,4.4749,20.532
38,6,44,0.493,0.000,3.0318,0.626
38,7,45,0.885,0.000,0.0190,1.238
38,8,46,0.944,0.000,0.0196,0.625
38,9,47,0.463,0.000,0.0194,1.237
38,10,48,0.558,0.000,0.0194,0.625
38,11,49,0.587,0.000,0.0193,1.237
38,12,50,0.402,0.000,0.0194,0.625
38,13,51,0.741,0.000,0.0192,1.237
38,14,52,0.337,0.000,0.0193,0.625
38,15,53,0.326,0.000,0.0193,1.237
39,0,39,0.695,1000.000,0.0194,3.354
39,1,40,1.810,0.000,0.0204,4.736
39,2,41,2.121,1035.567,1.9879,0.634
39,3,42,4.037,0.000,0.0171,102.210
39,4,43,2.578,0.000,4.4749,20.532
39,5,44,2.103,0.000,3.0318,0.626
39,6,45,1.592,0.000,0.0190,1.238
39,7,46,1.295,0.000,0.0196,0.625
39,8,47,1.713,0.000,0.0194,1.237
39,9,48,0.508,0.000,0.0194,0.625
39,10,49,0.308,0.000,0.0193,1.237
39,11,50,0.835,0.000,0.0194,0.625
39,12,51,0.948,0.000,0.0192,1.237
39,13,52,0.465,0.000,0.0193,0.625
39,14,53,0.591,0.000,0.0193,1.237
39,15,54,0.519,258.819,0.0194,0.625
40,0,40,1.731,0.000,0.0204,4.736
40,1,41,1.153,1035.567,1.9879,0.634
40,2,42,1.450,0.000,0.0171,102.210
40,3,43,1.856,0.000,4.4749,20.532
40,4,44,1.104,0.000,3.0318,0.626
40,5,45,0.694,0.000,0.0190,1.238
40,6,46,0.699,0.000,0.0196,0.625
40,7,47,0.832,0.000,0.0194,1.237
40,8,48,1.361,0.000,0.0194,0.625
40,9,49,0.843,0.000,0.0193,1.237
40,10,50,1.149,0.000,0.0194,0.625
40,11,51,0.457,0.000,0.0192,1.237
40,12,52,0.696,0.000,0.0193,0.625
40,13,53,1.501,0.000,0.0193,1.237
40,14,54,1.796,258.819,0.0194,0.625
40,15,55,3.885,0.000,0.0192,25.739
41,0,41,6.930,1035.567,1.9879,0.634
41,1,42,2.078,0.000,0.0171,102.210
41,2,43,0.550,0.000,4.4749,20.532
41,3,44,0.782,0.000,3.0318,0.626
41,4,45,1.124,0.000,0.0190,1.238
41,5,46,1.264,0.000,0.0196,0.625
41,6,47,0.372,0.000,0.0194,1.237
41,7,48,0.500,0.000,0.0194,0.625
41,8,49,0.573,0.000,0.0193,1.237
41,9,50,0.677,0.000,0.0194,0.625
41,10,51,0.839,0.000,0.0192,1.237
41,11,52,0.283,0.000,0.0193,0.625
41,12,53,0.488,0.000,0.0193,1.237
41,13,54,0.643,258.819,0.0194,0.625
41,14,55,1.063,0.000,0.0192,25.739
41,15,56,0.565,241.181,0.0193,3.867
42,0,42,0.774,0.000,0.0171,102.210
42,1,43,0.596,0.000,4.4749,20.532
42,2,44,0.457,0.000,3.0318,0.626
42,3,45,1.144,0.000,0.0190,1.238
42,4,46,0.213,0.000,0.0196,0.625
42,5,47,0.567,0.000,0.0194,1.237
42,6,48,0.353,0.000,0.0194,0.625
42,7,49,0.873,0.000,0.0193,1.237
42,8,50,0.566,0.000,0.0194,0.625
42,9,51,0.326,0.000,0.0192,1.237
42,10,52,0.524,0.000,0.0193,0.625
42,11,53,0.660,0.000,0.0193,1.237
42,12,54,0.300,258.819,0.0194,0.625
42,13,55,0.173,0.000,0.0192,25.739
42,14,56,0.697,241.181,0.0193,3.867
42,15,57,0.876,207.107,0.0188,23.210
43,0,43,0.422,0.000,4.4749,20.532
43,1,44,0.516,0.000,3.0318,0.626
43,2,45,0.254,0.000,0.0190,1.238
43,3,46,0.426,0.000,0.0196,0.625
43,4,47,0.332,0.000,0.0194,1.237
43,5,48,0.225,0.000,0.0194,0.625
43,6,49,0.926,0.000,0.0193,1.237
43,7,50,0.621,0.000,0.0194,0.625
43,8,51,0.561,0.000,0.0192,1.237
43,9,52,0.670,0.000,0.0193,0.625
43,10,53,0.589,0.000,0.0193,1.237
43,11,54,0.343,258.819,0.0194,0.625
43,12,55,0.138,0.000,0.0192,25.739
43,13,56,0.438,241.181,0.0193,3.867
43,14,57,2.608,207.107,0.0188,23.210
43,15,58,0.402,158.918,0.0185,19.581
44,0,44,0.841,0.000,3.0318,0.626
44,1,45,1.761,0.000,0.0190,1.238
44,2,46,0.730,0.000,0.0196,0.625
44,3,47,0.880,0.000,0.0194,1.237
44,4,48,0.486,0.000,0.0194,0.625
44,5,49,0.733,0.000,0.0193,1.237
44,6,50,0.616,0.000,0.0194,0.625
44,7,51,0.317,0.000,0.0192,1.237
44,8,52,0.261,0.000,0.0193,0.625
44,9,53,0.798,0.000,0.0193,1.237
44,10,54,0.345,258.819,0.0194,0.625
44,11,55,0.908,0.000,0.0192,25.739
44,12,56,1.086,241.181,0.0193,3.867
44,13,57,0.784,207.107,0.0188,23.210
44,14,58,2.527,158.918,0.0185,19.581
44,15,59,1.956,99.901,0.0180,14.897
45,0,45,0.264,0.000,0.0190,1.238
45,1,46,0.213,0.000,0.0196,0.625
45,2,47,0.249,0.000,0.0194,1.237
45,3,48,0.347,0.000,0.0194,0.625
45,4,49,0.386,0.000,0.0193,1.237
45,5,50,0.451,0.000,0.0194,0.625
45,6,51,0.304,0.000,0.0192,1.237
45,7,52,0.174,0.000,0.0193,0.625
45,8,53,0.457,0.000,0.0193,1.237
45,9,54,0.476,258.819,0.0194,0.625
45,10,55,0.637,0.000,0.0192,25.739
45,11,56,0.560,241.181,0.0193,3.867
45,12,57,0.472,207.107,0.0188,23.210
45,13,58,0.368,158.918,0.0185,19.581
45,14,59,0.673,99.901,0.0180,14.897
45,15,60,0.646,34.075,0.0171,9.362
46,0,46,0.401,0.000,0.0196,0.625
46,1,47,0.410,0.000,0.0194,1.237
46,2,48,0.268,0.000,0.0194,0.625
46,3,49,0.171,0.000,0.0193,1.237
46,4,50,0.316,0.000,0.0194,0.625
46,5,51,0.643,0.000,0.0192,1.237
46,6,52,0.304,0.000,0.0193,0.625
46,7,53,0.699,0.000,0.0193,1.237
46,8,54,0.297,258.819,0.0194,0.625
46,9,55,0.496,0.000,0.0192,25.739
46,10,56,0.428,241.181,0.0193,3.867
46,11,57,0.848,207.107,0.0188,23.210
46,12,58,0.580,158.918,0.0185,19.581
46,13,59,0.606,99.901,0.0180,14.897
46,14,60,0.327,34.075,0.0171,9.362
46,15,61,0.442,0.000,0.0165,3.217
47,0,47,0.160,0.000,0.0194,1.237
47,1,48,0.833,0.000,0.0194,0.625
47,2,49,0.200,0.000,0.0193,1.237
47,3,50,1.952,0.000,0.0194,0.625
47,4,51,0.344,0.000,0.0192,1.237
47,5,52,0.132,0.000,0.0193,0.625
47,6,53,0.595,0.000,0.0193,1.237
47,7,54,0.181,258.819,0.0194,0.625
47,8,55,0.449,0.000,0.0192,25.739
47,9,56,0.449,241.181,0.0193,3.867
47,10,57,0.310,207.107,0.0188,23.210
47,11,58,0.306,158.918,0.0185,19.581
47,12,59,0.300,99.901,0.0180,14.897
47,13,60,0.392,34.075,0.0171,9.362
47,14,61,0.390,0.000,0.0165,3.217
47,15,62,0.364,0.000,0.0158,0.629
48,0,48,1.405,0.000,0.0194,0.625
48,1,49,0.502,0.000,0.0193,1.237
48,2,50,1.172,0.000,0.0194,0.625
48,3,51,1.156,0.000,0.0192,1.237
48,4,52,0.485,0.000,0.0193,0.625
48,5,53,0.406,0.000,0.0193,1.237
48,6,54,1.085,258.819,0.0194,0.625
48,7,55,0.816,0.000,0.0192,25.739
48,8,56,1.104,241.181,0.0193,3.867
48,9,57,0.798,207.107,0.0188,23.210
48,10,58,0.524,158.918,0.0185,19.581
48,11,59,0.258,99.901,0.0180,14.897
48,12,60,0.928,34.075,0.0171,9.362
48,13,61,0.631,0.000,0.0165,3.217
48,14,62,0.903,0.000,0.0158,0.629
48,15,63,2.357,0.000,0.0156,1.247
49,0,49,1.245,0.000,0.0193,1.237
49,1,50,0.255,0.000,0.0194,0.625
49,2,51,0.611,0.000,0.0192,1.237
49,3,52,0.597,0.000,0.0193,0.625
49,4,53,0.137,0.000,0.0193,1.237
49,5,54,1.054,258.819,0.0194,0.625
49,6,55,0.662,0.000,0.0192,25.739
49,7,56,1.196,241.181,0.0193,3.867
49,8,57,0.677,207.107,0.0188,23.210
49,9,58,0.214,158.918,0.0185,19.581
49,10,59,0.407,99.901,0.0180,14.897
49,11,60,0.391,34.075,0.0171,9.362
49,12,61,0.286,0.000,0.0165,3.217
49,13,62,0.326,0.000,0.0158,0.629
49,14,63,0.174,0.000,0.0156,1.247
49,15,64,0.517,0.000,0.0158,0.628
50,0,50,0.956,0.000,0.0194,0.625
50,1,51,0.812,0.000,0.0192,1.237
50,2,52,1.284,0.000,0.0193,0.625
50,3,53,1.149,0.000,0.0193,1.237
50,4,54,1.819,258.819,0.0194,0.625
50,5,55,0.707,0.000,0.0192,25.739
50,6,56,1.704,241.181,0.0193,3.867
50,7,57,1.695,207.107,0.0188,23.210
50,8,58,1.614,158.918,0.0185,19.581
50,9,59,1.799,99.901,0.0180,14.897
50,10,60,1.827,34.075,0.0171,9.362
50,11,61,0.708,0.000,0.0165,3.217
50,12,62,0.683,0.000,0.0158,0.629
50,13,63,1.206,0.000,0.0156,1.247
50,14,64,1.531,0.000,0.0158,0.628
50,15,65,1.029,0.000,0.0156,1.247
51,0,51,3.781,0.000,0.0192,1.237
51,1,52,0.422,0.000,0.0193,0.625
51,2,53,0.744,0.000,0.0193,1.237
51,3,54,0.549,258.819,0.0194,0.625
51,4,55,2.372,0.000,0.0192,25.739
51,5,56,1.345,241.181,0.0193,3.867
51,6,57,1.983,207.107,0.0188,23.210
51,7,58,1.541,158.918,0.0185,19.581
51,8,59,1.193,99.901,0.0180,14.897
51,9,60,0.584,34.075,0.0171,9.362
51,10,61,0.554,0.000,0.0165,3.217
51,11,62,0.405,0.000,0.0158,0.629
51,12,63,0.227,0.000,0.0156,1.247
51,13,64,0.716,0.000,0.0158,0.628
51,14,65,0.973,0.000,0.0156,1.247
51,15,66,0.598,0.000,0.0157,0.630
52,0,52,0.316,0.000,0.0193,0.625
52,1,53,1.263,0.000,0.0193,1.237
52,2,54,0.185,258.819,0.0194,0.625
52,3,55,1.518,0.000,0.0192,25.739
52,4,56,1.678,241.181,0.0193,3.867
52,5,57,1.924,207.107,0.0188,23.210
52,6,58,1.503,158.918,0.0185,19.581
52,7,59,1.236,99.901,0.0180,14.897
52,8,60,1.140,34.075,0.0171,9.362
52,9,61,0.719,0.000,0.0165,3.217
52,10,62,0.676,0.000,0.0158,0.629
52,11,63,0.597,0.000,0.0156,1.247
52,12,64,0.451,0.000,0.0158,0.628
52,13,65,0.295,0.000,0.0156,1.247
52,14,66,0.287,0.000,0.0157,0.630
52,15,67,0.491,0.000,0.0156,1.248
53,0,53,0.399,0.000,0.0193,1.237
53,1,54,0.368,258.819,0.0194,0.625
53,2,55,1.367,0.000,0.0192,25.739
53,3,56,0.812,241.181,0.0193,3.867
53,4,57,1.231,207.107,0.0188,23.210
53,5,58,1.344,158.918,0.0185,19.581
53,6,59,0.866,99.901,0.0180,14.897
53,7,60,0.494,34.075,0.0171,9.362
53,8,61,0.194,0.000,0.0165,3.217
53,9,62,0.246,0.000,0.0158,0.629
53,10,63,0.218,0.000,0.0156,1.247
53,11,64,0.259,0.000,0.0158,0.628
53,12,65,0.436,0.000,0.0156,1.247
53,13,66,0.497,0.000,0.0157,0.630
53,14,67,0.432,0.000,0.0156,1.248
53,15,68,0.231,0.000,0.0157,0.629
54,0,54,7.200,258.819,0.0194,0.625
54,1,55,7.042,0.000,0.0192,25.739
54,2,56,11.889,241.181,0.0193,3.867
54,3,57,10.533,207.107,0.0188,23.210
54,4,58,9.509,158.918,0.0185,19.581
54,5,59,5.729,99.901,0.0180,14.897
54,6,60,1.920,34.075,0.0171,9.362
54,7,61,0.688,0.000,0.0165,3.217
54,8,62,0.463,0.000,0.0158,0.629
54,9,63,0.642,0.000,0.0156,1.247
54,10,64,1.061,0.000,0.0158,0.628
54,11,65,1.208,0.000,0.0156,1.247
54,12,66,0.666,0.000,0.0157,0.630
54,13,67,0.249,0.000,0.0156,1.248
54,14,68,0.405,0.000,0.0157,0.629
54,15,69,0.225,0.000,0.0154,1.247
55,0,55,0.506,0.000,0.0192,25.739
55,1,56,1.183,241.181,0.0193,3.867
55,2,57,1.160,207.107,0.0188,23.210
55,3,58,1.404,158.918,0.0185,19.581
55,4,59,1.655,99.901,0.0180,14.897
55,5,60,0.967,34.075,0.0171,9.362
55,6,61,1.366,0.000,0.0165,3.217
55,7,62,0.510,0.000,0.0158,0.629
55,8,63,0.820,0.000,0.0156,1.247
55,9,64,0.476,0.000,0.0158,0.628
55,10,65,0.978,0.000,0.0156,1.247
55,11,66,0.709,0.000,0.0157,0.630
55,12,67,0.920,0.000,0.0156,1.248
55,13,68,0.670,0.000,0.0157,0.629
55,14,69,0.493,0.000,0.0154,1.247
55,15,70,1.535,0.000,0.0158,0.628
56,0,56,1.041,241.181,0.0193,3.867
56,1,57,0.718,207.107,0.0188,23.210
56,2,58,0.507,158.918,0.0185,19.581
56,3,59,0.504,99.901,0.0180,14.897
56,4,60,0.462,34.075,0.0171,9.362
56,5,61,0.698,0.000,0.0165,3.217
56,6,62,0.460,0.000,0.0158,0.629
56,7,63,0.508,0.000,0.0156,1.247
56,8,64,0.197,0.000,0.0158,0.628
56,9,65,0.259,0.000,0.0156,1.247
56,10,66,0.435,0.000,0.0157,0.630
56,11,67,0.611,0.000,0.0156,1.248
56,12,68,0.263,0.000,0.0157,0.629
56,13,69,0.421,0.000,0.0154,1.247
56,14,70,0.673,0.000,0.0158,0.628
56,15,71,0.190,0.000,0.0156,1.246
57,0,57,0.409,207.107,0.0188,23.210
57,1,58,0.237,158.918,0.0185,19.581
57,2,59,0.705,99.901,0.0180,14.897
57,3,60,0.277,34.075,0.0171,9.362
57,4,61,0.453,0.000,0.0165,3.217
57,5,62,0.348,0.000,0.0158,0.629
57,6,63,0.562,0.000,0.0156,1.247
57,7,64,0.298,0.000,0.0158,0.628
57,8,65,0.336,0.000,0.0156,1.247
57,9,66,0.208,0.000,0.0157,0.630
57,10,67,0.327,0.000,0.0156,1.248
57,11,68,0.568,0.000,0.0157,0.629
57,12,69,0.070,0.000,0.0154,1.247
57,13,70,0.420,0.000,0.0158,0.628
57,14,71,0.163,0.000,0.0156,1.246
57,15,72,1.241,0.000,0.0154,0.628
58,0,58,7.057,158.918,0.0185,19.581
58,1,59,2.465,99.901,0.0180,14.897
58,2,60,1.542,34.075,0.0171,9.362
58,3,61,1.768,0.000,0.0165,3.217
58,4,62,0.859,0.000,0.0158,0.629
58,5,63,0.465,0.000,0.0156,1.247
58,6,64,1.222,0.000,0.0158,0.628
58,7,65,1.926,0.000,0.0156,1.247
58,8,66,0.518,0.000,0.0157,0.630
58,9,67,0.967,0.000,0.0156,1.248
58,10,68,0.808,0.000,0.0157,0.629
58,11,69,2.005,0.000,0.0154,1.247
58,12,70,1.581,0.000,0.0158,0.628
58,13,71,0.715,0.000,0.0156,1.246
58,14,72,0.889,0.000,0.0154,0.628
58,15,73,1.112,0.000,0.0154,1.246
59,0,59,0.656,99.901,0.0180,14.897
59,1,60,1.149,34.075,0.0171,9.362
59,2,61,0.958,0.000,0.0165,3.217
59,3,62,0.316,0.000,0.0158,0.629
59,4,63,0.402,0.000,0.0156,1.247
59,5,64,0.242,0.000,0.0158,0.628
59,6,65,1.260,0.000,0.0156,1.247
59,7,66,1.012,0.000,0.0157,0.630
59,8,67,0.286,0.000,0.0156,1.248
59,9,68,0.344,0.000,0.0157,0.629
59,10,69,0.183,0.000,0.0154,1.247
59,11,70,0.615,0.000,0.0158,0.628
59,12,71,0.346,0.000,0.0156,1.246
59,13,72,1.026,0.000,0.0154,0.628
59,14,73,0.559,0.000,0.0154,1.246
59,15,74,0.629,0.000,0.0157,0.628
60,0,60,0.906,34.075,0.0171,9.362
60,1,61,0.396,0.000,0.0165,3.217
60,2,62,0.430,0.000,0.0158,0.629
60,3,63,0.369,0.000,0.0156,1.247
60,4,64,0.414,0.000,0.0158,0.628
60,5,65,0.298,0.000,0.0156,1.247
60,6,66,0.462,0.000,0.0157,0.630
60,7,67,0.348,0.000,0.0156,1.248
60,8,68,0.145,0.000,0.0157,0.629
60,9,69,0.241,0.000,0.0154,1.247
60,10,70,0.298,0.000,0.0158,0.628
60,11,71,0.448,0.000,0.0156,1.246
60,12,72,0.607,0.000,0.0154,0.628
60,13,73,0.082,0.000,0.0154,1.246
60,14,74,0.207,0.000,0.0157,0.628
60,15,75,0.453,0.000,0.0156,1.246
61,0,61,1.572,0.000,0.0165,3.217
61,1,62,0.973,0.000,0.0158,0.629
61,2,63,0.562,0.000,0.0156,1.247
61,3,64,0.769,0.000,0.0158,0.628
61,4,65,0.173,0.000,0.0156,1.247
61,5,66,0.487,0.000,0.0157,0.630
61,6,67,0.435,0.000,0.0156,1.248
61,7,68,0.721,0.000,0.0157,0.629
61,8,69,0.462,0.000,0.0154,1.247
61,9,70,0.265,0.000,0.0158,0.628
61,10,71,1.425,0.000,0.0156,1.246
61,11,72,0.214,0.000,0.0154,0.628
61,12,73,1.045,0.000,0.0154,1.246
61,13,74,0.468,0.000,0.0157,0.628
61,14,75,0.359,0.000,0.0156,1.246
61,15,76,2.656,0.000,0.0156,0.627
62,0,62,0.586,0.000,0.0158,0.629
62,1,63,0.411,0.000,0.0156,1.247
62,2,64,0.361,0.000,0.0158,0.628
62,3,65,0.235,0.000,0.0156,1.247
62,4,66,0.629,0.000,0.0157,0.630
62,5,67,0.513,0.000,0.0156,1.248
62,6,68,0.725,0.000,0.0157,0.629
62,7,69,0.452,0.000,0.0154,1.247
62,8,70,0.072,0.000,0.0158,0.628
62,9,71,0.368,0.000,0.0156,1.246
62,10,72,0.237,0.000,0.0154,0.628
62,11,73,0.284,0.000,0.0154,1.246
62,12,74,0.470,0.000,0.0157,0.628
62,13,75,0.477,0.000,0.0156,1.246
62,14,76,0.586,0.000,0.0156,0.627
62,15,77,0.901,0.000,0.0156,0.622
63,0,63,1.000,0.000,0.0156,1.247
63,1,64,0.403,0.000,0.0158,0.628
63,2,65,0.385,0.000,0.0156,1.247
63,3,66,0.829,0.000,0.0157,0.630
63,4,67,0.652,0.000,0.0156,1.248
63,5,68,0.434,0.000,0.0157,0.629
63,6,69,0.642,0.000,0.0154,1.247
63,7,70,0.964,0.000,0.0158,0.628
63,8,71,0.337,0.000,0.0156,1.246
63,9,72,0.789,0.000,0.0154,0.628
63,10,73,0.494,0.000,0.0154,1.246
63,11,74,0.279,0.000,0.0157,0.628
63,12,75,0.545,0.000,0.0156,1.246
63,13,76,0.416,0.000,0.0156,0.627
63,14,77,1.101,0.000,0.0156,0.622
63,15,78,0.710,1000.000,0.0109,0.620
64,0,64,0.424,0.000,0.0158,0.628
64,1,65,0.465,0.000,0.0156,1.247
64,2,66,0.446,0.000,0.0157,0.630
64,3,67,0.720,0.000,0.0156,1.248
64,4,68,0.611,0.000,0.0157,0.629
64,5,69,0.680,0.000,0.0154,1.247
64,6,70,0.821,0.000,0.0158,0.628
64,7,71,1.123,0.000,0.0156,1.246
64,8,72,0.481,0.000,0.0154,0.628
64,9,73,0.581,0.000,0.0154,1.246
64,10,74,0.551,0.000,0.0157,0.628
64,11,75,0.271,0.000,0.0156,1.246
64,12,76,0.604,0.000,0.0156,0.627
64,13,77,0.225,0.000,0.0156,0.622
64,14,78,0.600,1000.000,0.0109,0.620
64,15,79,0.592,19.540,0.0109,1.954
65,0,65,0.503,0.000,0.0156,1.247
65,1,66,0.311,0.000,0.0157,0.630
65,2,67,0.225,0.000,0.0156,1.248
65,3,68,0.379,0.000,0.0157,0.629
65,4,69,0.458,0.000,0.0154,1.247
65,5,70,0.375,0.000,0.0158,0.628
65,6,71,0.654,0.000,0.0156,1.246
65,7,72,0.214,0.000,0.0154,0.628
65,8,73,0.281,0.000,0.0154,1.246
65,9,74,0.684,0.000,0.0157,0.628
65,10,75,0.807,0.000,0.0156,1.246
65,11,76,0.480,0.000,0.0156,0.627
65,12,77,0.623,0.000,0.0156,0.622
65,13,78,0.579,1000.000,0.0109,0.620
65,14,79,0.743,19.540,0.0109,1.954
66,0,66,0.310,0.000,0.0157,0.630
66,1,67,0.909,0.000,0.0156,1.248
66,2,68,0.371,0.000,0.0157,0.629
66,3,69,0.248,0.000,0.0154,1.247
66,4,70,0.527,0.000,0.0158,0.628
66,5,71,0.444,0.000,0.0156,1.246
66,6,72,0.468,0.000,0.0154,0.628
66,7,73,0.239,0.000,0.0154,1.246
66,8,74,0.682,0.000,0.0157,0.628
66,9,75,0.516,0.000,0.0156,1.246
66,10,76,0.552,0.000,0.0156,0.627
66,11,77,0.545,0.000,0.0156,0.622
66,12,78,0.775,1000.000,0.0109,0.620
66,13,79,0.299,19.540,0.0109,1.954
67,0,67,0.599,0.000,0.0156,1.248
67,1,68,0.425,0.000,0.0157,0.629
67,2,69,0.960,0.000,0.0154,1.247
67,3,70,0.564,0.000,0.0158,0.628
67,4,71,0.826,0.000,0.0156,1.246
67,5,72,0.619,0.000,0.0154,0.628
67,6,73,0.347,0.000,0.0154,1.246
67,7,74,0.572,0.000,0.0157,0.628
67,8,75,0.670,0.000,0.0156,1.246
67,9,76,0.829,0.000,0.0156,0.627
67,10,77,0.478,0.000,0.0156,0.622
67,11,78,0.554,1000.000,0.0109,0.620
67,12,79,0.347,19.540,0.0109,1.954
68,0,68,0.225,0.000,0.0157,0.629
68,1,69,0.595,0.000,0.0154,1.247
68,2,70,0.154,0.000,0.0158,0.628
68,3,71,0.201,0.000,0.0156,1.246
68,4,72,0.201,0.000,0.0154,0.628
68,5,73,0.613,0.000,0.0154,1.246
68,6,74,0.694,0.000,0.0157,0.628
68,7,75,0.847,0.000,0.0156,1.246
68,8,76,0.381,0.000,0.0156,0.627
68,9,77,0.656,0.000,0.0156,0.622
68,10,78,0.166,1000.000,0.0109,0.620
68,11,79,1.756,19.540,0.0109,1.954
69,0,69,0.431,0.000,0.0154,1.247
69,1,70,0.486,0.000,0.0158,0.628
69,2,71,0.415,0.000,0.0156,1.246
69,3,72,0.418,0.000,0.0154,0.628
69,4,73,0.367,0.000,0.0154,1.246
69,5,74,0.315,0.000,0.0157,0.628
69,6,75,0.581,0.000,0.0156,1.246
69,7,76,0.557,0.000,0.0156,0.627
69,8,77,0.653,0.000,0.0156,0.622
69,9,78,0.460,1000.000,0.0109,0.620
69,10,79,0.707,19.540,0.0109,1.954
70,0,70,1.094,0.000,0.0158,0.628
70,1,71,0.607,0.000,0.0156,1.246
70,2,72,3.319,0.000,0.0154,0.628
70,3,73,1.191,0.000,0.0154,1.246
70,4,74,0.586,0.000,0.0157,0.628
70,5,75,0.533,0.000,0.0156,1.246
70,6,76,0.836,0.000,0.0156,0.627
70,7,77,0.908,0.000,0.0156,0.622
70,8,78,1.097,1000.000,0.0109,0.620
70,9,79,0.686,19.540,0.0109,1.954
71,0,71,0.352,0.000,0.0156,1.246
71,1,72,0.308,0.000,0.0154,0.628
71,2,73,0.295,0.000,0.0154,1.246
71,3,74,0.292,0.000,0.0157,0.628
71,4,75,0.344,0.000,0.0156,1.246
71,5,76,0.186,0.000,0.0156,0.627
71,6,77,0.125,0.000,0.0156,0.622
71,7,78,0.247,1000.000,0.0109,0.620
71,8,79,1.271,19.540,0.0109,1.954
72,0,72,0.118,0.000,0.0154,0.628
72,1,73,0.614,0.000,0.0154,1.246
72,2,74,0.575,0.000,0.0157,0.628
72,3,75,0.226,0.000,0.0156,1.246
72,4,76,0.727,0.000,0.0156,0.627
72,5,77,1.190,0.000,0.0156,0.622
72,6,78,0.735,1000.000,0.0109,0.620
72,7,79,1.255,19.540,0.0109,1.954
73,0,73,2.386,0.000,0.0154,1.246
73,1,74,1.013,0.000,0.0157,0.628
73,2,75,1.139,0.000,0.0156,1.246
73,3,76,1.266,0.000,0.0156,0.627
73,4,77,1.532,0.000,0.0156,0.622
73,5,78,1.399,1000.000,0.0109,0.620
73,6,79,0.791,19.540,0.0109,1.954
74,0,74,0.653,0.000,0.0157,0.628
74,1,75,1.014,0.000,0.0156,1.246
74,2,76,0.551,0.000,0.0156,0.627
74,3,77,0.812,0.000,0.0156,0.622
74,4,78,0.674,1000.000,0.0109,0.620
74,5,79,0.455,19.540,0.0109,1.954
75,0,75,1.745,0.000,0.0156,1.246
75,1,76,1.759,0.000,0.0156,0.627
75,2,77,1.059,0.000,0.0156,0.622
75,3,78,2.061,1000.000,0.0109,0.620
75,4,79,5.561,19.540,0.0109,1.954
76,0,76,0.695,0.000,0.0156,0.627
76,1,77,0.871,0.000,0.0156,0.622
76,2,78,0.816,1000.000,0.0109,0.620
76,3,79,0.623,19.540,0.0109,1.954
77,0,77,2.109,0.000,0.0156,0.622
77,1,78,3.019,1000.000,0.0109,0.620
77,2,79,0.984,19.540,0.0109,1.954
78,0,78,1.153,1000.000,0.0109,0.620
78,1,79,0.715,19.540,0.0109,1.954
79,0,79,2.149,19.540,0.0109,1.954
81,0,0,99.963,1000.000,0.0105,2.612
81,1,1,2.564,31.315,0.0105,3.132
81,2,2,3.818,31.358,2.7100,3.136
81,3,3,157.499,1592.321,0.0135,159.232
81,4,4,137.126,1502.296,6.3737,150.230
81,5,5,45.809,938.963,4.4869,93.896
81,6,6,50.500,504.866,2.4004,50.487
81,7,7,0.206,0.024,0.0297,0.002
81,8,8,1.129,0.000,0.0304,0.000
81,9,9,0.736,0.000,0.0304,0.000
81,10,10,1.037,0.000,0.0304,0.000
81,11,11,0.332,0.000,0.0304,0.000
81,12,12,1.257,0.000,0.0304,0.000
81,13,13,0.506,0.000,0.0304,0.000
81,14,14,1.242,0.000,0.0304,0.000
81,15,15,0.731,0.000,0.0304,0.000
82,0,1,96.331,31.315,0.0105,3.132
82,1,2,4.701,31.358,2.7100,3.136
82,2,3,3.733,1592.321,0.0135,159.232
82,3,4,150.228,1502.296,6.3737,150.230
82,4,5,128.483,938.963,4.4869,93.896
82,5,6,39.696,504.866,2.4004,50.487
82,6,7,38.740,0.024,0.0297,0.002
82,7,8,1.709,0.000,0.0304,0.000
82,8,9,1.538,0.000,0.0304,0.000
82,9,10,0.682,0.000,0.0304,0.000
82,10,11,1.066,0.000,0.0304,0.000
82,11,12,0.642,0.000,0.0304,0.000
82,12,13,0.776,0.000,0.0304,0.000
82,13,14,0.975,0.000,0.0304,0.000
82,14,15,2.672,0.000,0.0304,0.000
82,15,16,3.874,3806.016,0.0304,0.000
83,0,2,0.505,31.358,2.7100,3.136
83,1,3,0.889,1592.321,0.0135,159.232
83,2,4,0.892,1502.296,6.3737,150.230
83,3,5,1.451,938.963,4.4869,93.896
83,4,6,2.333,504.866,2.4004,50.487
83,5,7,1.357,0.024,0.0297,0.002
83,6,8,1.989,0.000,0.0304,0.000
83,7,9,1.658,0.000,0.0304,0.000
83,8,10,1.860,0.000,0.0304,0.000
83,9,11,0.676,0.000,0.0304,0.000
83,10,12,1.859,0.000,0.0304,0.000
83,11,13,0.847,0.000,0.0304,0.000
83,12,14,1.291,0.000,0.0304,0.000
83,13,15,0.687,0.000,0.0304,0.000
83,14,16,0.387,3806.016,0.0304,0.000
83,15,17,1.662,0.000,0.0304,380.602
84,0,3,1.266,1592.321,0.0135,159.232
